,0
Score,1.3979941606521606
History_Std,3.153695821762085
Mee,1.0037561655044556
Test_Score,2.6606576442718506
Test_Mee,1.2493071556091309
Trained_Epochs,1000
Old_Best_Epochs,980
Old_History_Last,1.2677448987960815
Old_History_val_Last,1.178987741470337
Old_History,"[43.27135, 38.705177, 31.751118, 30.36578, 29.561, 28.705692, 27.817009, 26.885464, 25.91017, 24.795036, 23.541452, 22.364058, 21.243402, 20.177666, 19.154598, 18.213247, 17.370672, 16.62766, 15.97294, 15.364936, 14.808655, 14.294534, 13.8178215, 13.391801, 13.005768, 12.6417465, 12.310492, 11.998414, 11.712924, 11.441905, 11.180353, 10.933081, 10.700058, 10.471948, 10.249018, 10.027876, 9.810172, 9.59088, 9.376528, 9.165876, 8.958419, 8.748782, 8.550136, 8.362463, 8.186443, 8.008234, 7.849134, 7.681842, 7.5308814, 7.3785334, 7.2488723, 7.0935946, 6.9496903, 6.818004, 6.681237, 6.5497794, 6.4226937, 6.30795, 6.1837497, 6.067791, 5.957434, 5.8456407, 5.7419915, 5.645672, 5.5480933, 5.458143, 5.3697953, 5.2854, 5.207275, 5.1337004, 5.05022, 4.982051, 4.916694, 4.851732, 4.790431, 4.728054, 4.676244, 4.6192756, 4.5712857, 4.513748, 4.4786777, 4.4182115, 4.3747983, 4.3271303, 4.28245, 4.247748, 4.2068944, 4.1713233, 4.1323314, 4.095108, 4.0579534, 4.02876, 4.0197506, 3.962728, 3.9284546, 3.9036498, 3.8750737, 3.8444786, 3.8153143, 3.7951603, 3.7798085, 3.7425084, 3.7181628, 3.6904428, 3.6660295, 3.6380882, 3.6296237, 3.64486, 3.584639, 3.5502212, 3.5305552, 3.510206, 3.515738, 3.467336, 3.4533114, 3.431425, 3.4415228, 3.3934069, 3.3734193, 3.359599, 3.3420067, 3.324959, 3.321029, 3.3092484, 3.293509, 3.2714274, 3.2574356, 3.2479446, 3.2269871, 3.2010798, 3.1912944, 3.180662, 3.1625772, 3.1505506, 3.149433, 3.1258748, 3.1164281, 3.1048117, 3.0963075, 3.0747478, 3.069362, 3.0548515, 3.051197, 3.033517, 3.0278475, 3.011855, 3.04367, 2.9903677, 2.986274, 2.9725142, 2.9587, 2.9480577, 2.9506483, 2.9335275, 2.9294114, 2.9150739, 2.914739, 2.8959887, 2.8855145, 2.8892188, 2.869819, 2.8711505, 2.8631577, 2.8595996, 2.8497937, 2.839267, 2.8260503, 2.8093584, 2.8058975, 2.7975054, 2.8286119, 2.7975962, 2.7794585, 2.777312, 2.7705066, 2.7725477, 2.756538, 2.7554154, 2.7525876, 2.7269084, 2.7254157, 2.7247589, 2.7080586, 2.7057424, 2.6933317, 2.6846194, 2.6934729, 2.6763787, 2.682588, 2.665963, 2.6472056, 2.6502397, 2.638201, 2.6375039, 2.635811, 2.6249592, 2.6115208, 2.619827, 2.62223, 2.645923, 2.5881114, 2.5885758, 2.5937512, 2.5667949, 2.5716338, 2.559079, 2.557579, 2.5495937, 2.543604, 2.5326962, 2.5332406, 2.5333736, 2.5260642, 2.5462735, 2.5532765, 2.4998057, 2.4925466, 2.4811127, 2.4959369, 2.4711363, 2.473495, 2.4568057, 2.4705257, 2.4465306, 2.4472692, 2.4463832, 2.4283133, 2.425314, 2.4376805, 2.4149787, 2.4087813, 2.4174984, 2.4084256, 2.4056504, 2.4749537, 2.378328, 2.372743, 2.3736982, 2.3643355, 2.3930902, 2.351827, 2.3532033, 2.3579483, 2.3411422, 2.3415203, 2.3225691, 2.316637, 2.313028, 2.3051975, 2.3197725, 2.2987132, 2.2952063, 2.2938557, 2.2831745, 2.2803075, 2.275552, 2.2925684, 2.3117468, 2.2683344, 2.2569664, 2.263781, 2.2556264, 2.2547717, 2.2327888, 2.233266, 2.2357574, 2.2257433, 2.2331817, 2.217653, 2.2082531, 2.2032547, 2.2072852, 2.1956813, 2.1991448, 2.1892588, 2.1960847, 2.1866622, 2.1999154, 2.177378, 2.2337124, 2.1790407, 2.1576385, 2.1709406, 2.2097688, 2.1971004, 2.185073, 2.1423059, 2.1647875, 2.1466115, 2.1393006, 2.128329, 2.1355722, 2.1481452, 2.1242273, 2.1314301, 2.112272, 2.1172066, 2.1016228, 2.0992846, 2.0913627, 2.0928526, 2.098481, 2.0937796, 2.0790935, 2.0863686, 2.0898008, 2.0681076, 2.071465, 2.0649776, 2.0633273, 2.124969, 2.1058786, 2.05823, 2.057004, 2.041852, 2.0736027, 2.0522733, 2.0369003, 2.0364802, 2.022845, 2.0716774, 2.0347106, 2.0367963, 2.0148745, 2.0141637, 2.0232182, 2.0147026, 2.0220368, 2.0256171, 2.040148, 2.0158417, 2.0484006, 2.0277214, 1.9922658, 2.019437, 1.995587, 2.0258157, 2.0279121, 2.0033722, 1.9771715, 2.026922, 2.0269222, 1.9830121, 1.9675467, 1.9634101, 1.9525146, 1.9630289, 1.9640689, 1.9904267, 1.9488777, 1.9530445, 1.9403926, 1.9409982, 1.9310105, 1.9274118, 1.933514, 1.926963, 1.9298437, 1.9221389, 1.9180384, 1.917942, 1.9529006, 1.9254645, 1.9317755, 1.9541283, 1.9052134, 1.9207796, 1.922607, 1.8976315, 1.8947507, 1.8897033, 1.9294375, 1.8801243, 1.8947916, 1.8969371, 1.8995597, 1.8925937, 1.8725173, 1.8812362, 1.86605, 1.8731245, 1.8846642, 1.8607544, 1.8620131, 1.859401, 1.8577229, 1.8589342, 1.8544583, 1.8480793, 1.8475533, 1.8525488, 1.8366565, 1.8575736, 1.8475491, 1.8690671, 1.8304875, 1.8288531, 1.8475177, 1.8278862, 1.8544999, 1.839943, 1.8626976, 1.8172815, 1.8092947, 1.8467677, 1.8103046, 1.8152654, 1.8096211, 1.8272686, 1.8076295, 1.8209165, 1.8078676, 1.8008795, 1.7920837, 1.794955, 1.7899803, 1.7983056, 1.8245882, 1.797324, 1.7947727, 1.7916822, 1.7776719, 1.7810612, 1.7715527, 1.7814019, 1.7882051, 1.7928532, 1.763575, 1.7585604, 1.7721759, 1.8018515, 1.7531065, 1.7742372, 1.7540914, 1.7559611, 1.7477775, 1.7534134, 1.7464062, 1.7665263, 1.776322, 1.7478496, 1.7372097, 1.7326934, 1.7390317, 1.7277123, 1.7380137, 1.7281708, 1.7505429, 1.717826, 1.7176397, 1.71915, 1.7129799, 1.72222, 1.7289541, 1.7127676, 1.7056048, 1.7115736, 1.7450142, 1.7375901, 1.7404433, 1.6980349, 1.710686, 1.7127439, 1.6895837, 1.6858482, 1.6886077, 1.6837271, 1.6829437, 1.7084819, 1.6889108, 1.686741, 1.6846571, 1.6819365, 1.6769552, 1.7042143, 1.6890324, 1.6786852, 1.6804929, 1.7117821, 1.6645517, 1.7457532, 1.6990544, 1.6638409, 1.6803974, 1.702043, 1.6549004, 1.6511747, 1.655757, 1.6528778, 1.6541313, 1.644044, 1.7249258, 1.6566299, 1.6401109, 1.701484, 1.6563277, 1.6346298, 1.648866, 1.6294514, 1.6332234, 1.6295711, 1.6336689, 1.6302038, 1.6552498, 1.6428767, 1.6359079, 1.6248403, 1.6232225, 1.6357559, 1.6731204, 1.637461, 1.6071535, 1.6344886, 1.6081499, 1.6069399, 1.6022046, 1.6547945, 1.6004181, 1.6240668, 1.605226, 1.6099526, 1.6015304, 1.605728, 1.5976335, 1.5924304, 1.5946444, 1.5957074, 1.6208647, 1.5804979, 1.5940067, 1.6895351, 1.6071814, 1.6047515, 1.6258305, 1.6023734, 1.6132476, 1.5836036, 1.5803112, 1.5845355, 1.5740281, 1.6240005, 1.581555, 1.5678585, 1.5845749, 1.5846366, 1.5620817, 1.5545441, 1.5592849, 1.5676619, 1.5811411, 1.576979, 1.5786383, 1.548283, 1.5457512, 1.5565239, 1.5491439, 1.5484437, 1.5415013, 1.5455331, 1.5377287, 1.5598061, 1.5379062, 1.540463, 1.5405617, 1.5571237, 1.5441606, 1.5430112, 1.5535507, 1.549484, 1.5700213, 1.5509634, 1.5423062, 1.5262752, 1.5756593, 1.5760546, 1.5285555, 1.5554458, 1.5378125, 1.513377, 1.5702754, 1.5439583, 1.5100055, 1.5201347, 1.5186672, 1.5920547, 1.5048262, 1.5931131, 1.5304533, 1.5075654, 1.5137556, 1.5104005, 1.516665, 1.498027, 1.5349648, 1.4950505, 1.5211203, 1.5195326, 1.5039419, 1.497327, 1.5295111, 1.513634, 1.5076033, 1.4965755, 1.5138546, 1.5156089, 1.4835614, 1.4903212, 1.5152566, 1.4954259, 1.5151291, 1.5450319, 1.4814615, 1.4717712, 1.4823099, 1.483919, 1.4931215, 1.5366837, 1.4816049, 1.4765474, 1.5399612, 1.4799415, 1.4887491, 1.4667709, 1.4807163, 1.4596366, 1.4609317, 1.4626265, 1.4760358, 1.4712086, 1.4944476, 1.5074183, 1.456423, 1.4753699, 1.4868443, 1.4471852, 1.4568226, 1.4494736, 1.4670162, 1.46075, 1.4501296, 1.440122, 1.4397987, 1.4872252, 1.4418925, 1.4834211, 1.508858, 1.4952368, 1.504145, 1.4828484, 1.4836905, 1.4913278, 1.4557192, 1.4900296, 1.4384137, 1.4412465, 1.4473622, 1.4439225, 1.4477224, 1.4367776, 1.4526155, 1.422904, 1.4290444, 1.4541534, 1.4207067, 1.427837, 1.4448953, 1.4188453, 1.4216512, 1.4190618, 1.4249634, 1.41659, 1.4308866, 1.4209858, 1.4147427, 1.4260519, 1.4276335, 1.4355247, 1.423683, 1.4159788, 1.4409133, 1.4118755, 1.5096737, 1.4097201, 1.4150738, 1.4232004, 1.4187974, 1.4416355, 1.4029223, 1.423573, 1.4257509, 1.3970273, 1.4079587, 1.5245423, 1.3988571, 1.3973151, 1.4108497, 1.3983866, 1.4093304, 1.4810745, 1.3914478, 1.4263774, 1.3971598, 1.3916854, 1.3939064, 1.4402332, 1.3849899, 1.3798596, 1.4263946, 1.4585835, 1.4002781, 1.4028039, 1.3898836, 1.4100572, 1.3872836, 1.4048431, 1.3989187, 1.3999813, 1.3799422, 1.3856373, 1.3750149, 1.366898, 1.3652166, 1.4085654, 1.3726705, 1.3677428, 1.3835812, 1.375709, 1.39194, 1.4296266, 1.3645525, 1.373752, 1.3682557, 1.3662729, 1.3661916, 1.3661339, 1.3597416, 1.3547561, 1.3848406, 1.3964635, 1.4226878, 1.3602132, 1.3911306, 1.3864558, 1.4052749, 1.3583034, 1.3656225, 1.3771647, 1.3589143, 1.3631988, 1.3909155, 1.3483102, 1.3528246, 1.3587716, 1.4633739, 1.3599552, 1.3970166, 1.3485478, 1.3481535, 1.448182, 1.3446617, 1.384762, 1.3447288, 1.3474464, 1.3825884, 1.343638, 1.3348321, 1.4049871, 1.3406265, 1.3443363, 1.343539, 1.3338323, 1.3437912, 1.331752, 1.4232582, 1.32981, 1.3447745, 1.3588247, 1.340596, 1.3308609, 1.4072798, 1.3264086, 1.3335266, 1.3253187, 1.3276781, 1.3256531, 1.3230592, 1.3308908, 1.3513242, 1.331985, 1.3878692, 1.3410825, 1.3380504, 1.3317919, 1.3185327, 1.3531386, 1.3269316, 1.3224542, 1.3326548, 1.3226573, 1.3377638, 1.350556, 1.3189194, 1.3486918, 1.353172, 1.401682, 1.351396, 1.3139938, 1.3085928, 1.3216995, 1.3119656, 1.3114983, 1.3208767, 1.3187175, 1.3101549, 1.3133506, 1.3107321, 1.3062081, 1.3241557, 1.380318, 1.3159465, 1.4101576, 1.3019699, 1.3254135, 1.3341366, 1.2990743, 1.3776053, 1.3244407, 1.3049561, 1.3141725, 1.3062593, 1.2992826, 1.3046032, 1.3208864, 1.3021208, 1.3436387, 1.3485366, 1.3010725, 1.3012205, 1.3139488, 1.3814125, 1.2889328, 1.334993, 1.3118616, 1.3064667, 1.3550329, 1.3021833, 1.3291363, 1.348757, 1.2970766, 1.2977622, 1.3004144, 1.286114, 1.2924323, 1.358209, 1.2970611, 1.2913336, 1.2912823, 1.2819124, 1.2806082, 1.3209773, 1.2952256, 1.4202025, 1.283887, 1.3435197, 1.2939854, 1.2889975, 1.2807631, 1.2928001, 1.3006316, 1.291732, 1.29457, 1.3085114, 1.3138998, 1.2771568, 1.3259143, 1.285038, 1.2785578, 1.2902532, 1.3261526, 1.2946111, 1.2742105, 1.2842287, 1.3171391, 1.282894, 1.2934197, 1.2936538, 1.2761638, 1.280274, 1.2902279, 1.2738631, 1.2989103, 1.2967908, 1.2802758, 1.3013632, 1.2974296, 1.2796443, 1.3390827, 1.2838831, 1.2922088, 1.2701626, 1.2677449, 1.3029044, 1.2747554]"
