,4
Score,2.5448200702667236
History_Std,5.013535976409912
Mee,1.3664638996124268
Test_Score,3.1669626235961914
Test_Mee,1.506908893585205
Trained_Epochs,1000
Old_Best_Epochs,996
Old_History_Last,1.5051454305648804
Old_History_val_Last,1.5652728080749512
Old_History,"[42.33904, 40.89842, 38.3819, 37.574295, 36.79505, 35.894123, 34.981884, 34.14533, 33.397247, 32.690346, 31.997751, 31.36573, 30.871635, 30.443737, 30.036161, 29.640154, 29.247564, 28.85387, 28.444689, 28.029146, 27.602636, 27.170294, 26.722229, 26.262182, 25.783632, 25.302423, 24.811895, 24.312143, 23.793554, 23.26404, 22.73673, 22.207165, 21.68065, 21.15875, 20.649336, 20.150728, 19.669014, 19.203861, 18.752295, 18.319923, 17.90333, 17.506762, 17.131031, 16.779844, 16.444168, 16.130135, 15.831853, 15.549973, 15.284758, 15.037229, 14.803095, 14.583679, 14.37495, 14.17934, 13.996616, 13.821296, 13.655641, 13.500406, 13.352522, 13.211775, 13.076162, 12.945453, 12.821166, 12.699905, 12.580707, 12.464224, 12.351848, 12.238717, 12.126495, 12.017756, 11.906155, 11.795067, 11.685575, 11.572214, 11.459781, 11.346846, 11.232432, 11.119177, 11.006995, 10.897169, 10.7837925, 10.67422, 10.565279, 10.460023, 10.357212, 10.256592, 10.158571, 10.064186, 9.96886, 9.877775, 9.787908, 9.701729, 9.617751, 9.535655, 9.453331, 9.37322, 9.294282, 9.214618, 9.1376295, 9.061124, 8.983487, 8.906939, 8.831457, 8.754571, 8.682096, 8.602611, 8.527333, 8.454375, 8.384935, 8.314658, 8.243456, 8.17682, 8.111314, 8.051059, 7.9899073, 7.9233027, 7.8639126, 7.809103, 7.7557797, 7.7022786, 7.6476693, 7.5955367, 7.5455384, 7.4977746, 7.4501867, 7.4070296, 7.3602405, 7.3151584, 7.271681, 7.233549, 7.186976, 7.1542716, 7.108046, 7.0686483, 7.0327106, 6.994675, 6.955128, 6.919458, 6.8849287, 6.849838, 6.813664, 6.7771535, 6.7431903, 6.7078185, 6.673641, 6.6397557, 6.610291, 6.573009, 6.541041, 6.50958, 6.4765944, 6.4476914, 6.413145, 6.380586, 6.3502407, 6.314807, 6.288929, 6.2550364, 6.2218704, 6.187533, 6.1542406, 6.1250615, 6.0951276, 6.062447, 6.0324965, 5.996701, 5.964812, 5.9342327, 5.9056506, 5.871651, 5.838632, 5.8044434, 5.7737274, 5.7415032, 5.712304, 5.6791863, 5.646137, 5.6115994, 5.5763946, 5.5436635, 5.5118957, 5.480195, 5.4510865, 5.4144545, 5.386457, 5.351737, 5.3215094, 5.289, 5.262102, 5.225279, 5.1950307, 5.162362, 5.1349487, 5.096555, 5.0750494, 5.03594, 5.0085807, 4.9782214, 4.9465938, 4.9155703, 4.906172, 4.860478, 4.835963, 4.8022947, 4.778741, 4.751509, 4.722357, 4.697804, 4.68197, 4.646492, 4.627337, 4.5985217, 4.571293, 4.5483766, 4.521866, 4.5039687, 4.480841, 4.464791, 4.4402604, 4.411636, 4.388872, 4.36988, 4.3485985, 4.338219, 4.3158636, 4.2891746, 4.2756815, 4.250569, 4.2321916, 4.213861, 4.196452, 4.178404, 4.1608357, 4.1474533, 4.1296535, 4.1134953, 4.0918083, 4.0776534, 4.062978, 4.043628, 4.026257, 4.0098014, 3.9984467, 3.9865468, 3.9691281, 3.9571192, 3.938356, 3.9205654, 3.9122715, 3.8951206, 3.87798, 3.8679395, 3.856356, 3.8457603, 3.829517, 3.8168633, 3.8034754, 3.7892962, 3.7729683, 3.7710872, 3.7522037, 3.7456012, 3.7225556, 3.7129488, 3.698237, 3.6894553, 3.6743917, 3.662595, 3.6654468, 3.6408665, 3.6283333, 3.6193259, 3.6087136, 3.5990431, 3.5944707, 3.582906, 3.5672247, 3.5546832, 3.543796, 3.534045, 3.5261304, 3.5137472, 3.5015917, 3.4962697, 3.4862838, 3.4701, 3.4582095, 3.4524732, 3.4388976, 3.4297838, 3.4200191, 3.4138367, 3.4016845, 3.392204, 3.3820071, 3.3750155, 3.3660994, 3.3572097, 3.3502686, 3.338471, 3.3337693, 3.322866, 3.3121874, 3.3019633, 3.2953053, 3.2832088, 3.2801144, 3.27347, 3.2618601, 3.2565355, 3.246781, 3.2503524, 3.2277017, 3.2166927, 3.214493, 3.2017899, 3.1947908, 3.1912796, 3.1807368, 3.1722548, 3.1737678, 3.1610692, 3.1475163, 3.1374516, 3.1315167, 3.1261978, 3.1191094, 3.112569, 3.1023912, 3.0968413, 3.0881908, 3.0826306, 3.0773194, 3.067442, 3.0681531, 3.0511684, 3.049172, 3.0373461, 3.0301378, 3.024116, 3.0212958, 3.0142398, 3.0078812, 2.9974616, 2.991991, 2.9895358, 2.9871132, 2.97288, 2.9679706, 2.958086, 2.957882, 2.948044, 2.9408586, 2.9320436, 2.9289916, 2.921711, 2.919477, 2.9156265, 2.9005926, 2.908336, 2.8923564, 2.8982954, 2.8798516, 2.8789003, 2.889664, 2.8615477, 2.8621254, 2.8478997, 2.856799, 2.8415444, 2.8395286, 2.8298295, 2.8263738, 2.8222938, 2.809785, 2.8052278, 2.8278222, 2.7945473, 2.809311, 2.7850027, 2.7851574, 2.7745118, 2.7679653, 2.7670395, 2.7572203, 2.7491002, 2.7498744, 2.7582877, 2.7424855, 2.735416, 2.7333944, 2.7243845, 2.7205331, 2.7115803, 2.7041223, 2.7017522, 2.7021368, 2.689361, 2.6873682, 2.6813526, 2.675214, 2.6759512, 2.6708572, 2.6594296, 2.6573975, 2.6760404, 2.6622744, 2.6662824, 2.6397908, 2.6573262, 2.631581, 2.6327527, 2.628626, 2.6166415, 2.6222034, 2.6107948, 2.605343, 2.5996315, 2.5994282, 2.6057525, 2.6037223, 2.5870466, 2.5904026, 2.5861795, 2.5757828, 2.6033397, 2.566609, 2.5609405, 2.5603552, 2.5537057, 2.5504317, 2.5424764, 2.5402746, 2.5345345, 2.5301433, 2.5296044, 2.5363657, 2.5201452, 2.514955, 2.5114427, 2.5057147, 2.5100694, 2.4977603, 2.5085073, 2.4934464, 2.485922, 2.4810634, 2.484911, 2.4750116, 2.4796534, 2.4699347, 2.4727538, 2.4707575, 2.4565566, 2.4537823, 2.45096, 2.451134, 2.4476998, 2.4429107, 2.4398863, 2.4291077, 2.4368532, 2.4270525, 2.4272842, 2.4201179, 2.421348, 2.4224408, 2.407952, 2.4215386, 2.4183009, 2.4065049, 2.3984144, 2.3914375, 2.3949049, 2.3844314, 2.3821082, 2.3785431, 2.3776312, 2.3872542, 2.3693647, 2.372866, 2.3642578, 2.3618402, 2.35679, 2.3720136, 2.349802, 2.3511975, 2.34991, 2.3384006, 2.3372889, 2.3473628, 2.3351495, 2.3264086, 2.3371146, 2.3247705, 2.3330517, 2.3135962, 2.315451, 2.3175216, 2.3120894, 2.3096619, 2.2973547, 2.2958581, 2.2997603, 2.2948482, 2.2868786, 2.2953289, 2.2838311, 2.3014, 2.2764568, 2.3012886, 2.2726998, 2.2637265, 2.2648916, 2.2603269, 2.2626302, 2.2678034, 2.2530901, 2.2503836, 2.249758, 2.2504873, 2.2474518, 2.2480278, 2.2360883, 2.2453938, 2.2283738, 2.2334106, 2.223315, 2.2218232, 2.2233443, 2.2223077, 2.218435, 2.220138, 2.2118702, 2.218341, 2.2003376, 2.2033558, 2.1948612, 2.1951485, 2.2015219, 2.1933038, 2.1888492, 2.1911156, 2.180557, 2.1843622, 2.179473, 2.2154396, 2.175735, 2.1843426, 2.1689336, 2.1697993, 2.1721983, 2.15727, 2.1575427, 2.1554737, 2.1719742, 2.1471195, 2.1444566, 2.1409237, 2.1427975, 2.1419325, 2.142435, 2.1312387, 2.1295776, 2.127832, 2.1241243, 2.1218476, 2.1210737, 2.1211324, 2.1344268, 2.1284027, 2.119328, 2.107064, 2.1064153, 2.1151109, 2.097885, 2.1013362, 2.1034808, 2.096527, 2.0904808, 2.0891595, 2.089948, 2.0914252, 2.0813868, 2.0757194, 2.0793278, 2.0719597, 2.0721083, 2.0698295, 2.0724826, 2.0639453, 2.0629597, 2.062295, 2.0629392, 2.075943, 2.0534313, 2.0494013, 2.051628, 2.062373, 2.0495298, 2.0401435, 2.0557053, 2.0371423, 2.0361948, 2.0370603, 2.0291617, 2.0318487, 2.0358596, 2.0365863, 2.0237865, 2.0271392, 2.0153613, 2.0291688, 2.0158024, 2.0089178, 2.0284534, 2.0092704, 1.9995024, 2.0023508, 1.9988387, 2.0086296, 1.9946424, 2.0048192, 1.9916124, 1.9950764, 1.9907936, 1.9828683, 1.9900045, 1.9853847, 1.9774305, 1.9965441, 1.9782637, 1.975179, 1.976603, 1.9669534, 1.96602, 1.9669555, 1.9664937, 1.9811001, 1.9569107, 1.9668692, 1.9538932, 1.949766, 1.9663819, 1.9457344, 1.9564111, 1.9578588, 1.9486225, 1.9393718, 1.958517, 1.9344082, 1.9399266, 1.9367888, 1.9383976, 1.9311253, 1.9413692, 1.935615, 1.9244194, 1.9217681, 1.9196725, 1.9167687, 1.9144064, 1.9143778, 1.915054, 1.9100611, 1.9220858, 1.905392, 1.9060726, 1.9008633, 1.9009764, 1.9029001, 1.8998568, 1.895121, 1.894661, 1.8987579, 1.8948382, 1.8883269, 1.8912635, 1.8894368, 1.8868486, 1.8969613, 1.8826846, 1.8769131, 1.8732442, 1.8759712, 1.8753697, 1.8719237, 1.8662252, 1.879551, 1.8685979, 1.8649293, 1.8612928, 1.859777, 1.8607544, 1.8544213, 1.8541657, 1.8550804, 1.8603823, 1.8598962, 1.8510666, 1.8485621, 1.8529034, 1.8431367, 1.8459264, 1.8492247, 1.8437951, 1.8418348, 1.834398, 1.8348649, 1.8328667, 1.8292199, 1.8263456, 1.8271675, 1.8249737, 1.8237133, 1.8213828, 1.8251389, 1.817458, 1.8290495, 1.823428, 1.8137712, 1.8201647, 1.8129531, 1.8122405, 1.8162977, 1.8076758, 1.8195311, 1.8077384, 1.807468, 1.8003769, 1.8065034, 1.7943568, 1.7956518, 1.7912089, 1.7931279, 1.7898142, 1.798736, 1.7928286, 1.7913836, 1.8086518, 1.796268, 1.7898841, 1.7868296, 1.7841991, 1.7791198, 1.7809291, 1.7793533, 1.7749982, 1.7713933, 1.7747344, 1.7669345, 1.7666, 1.7734587, 1.7648805, 1.7665027, 1.764935, 1.7657019, 1.7829745, 1.7562513, 1.7555711, 1.7552013, 1.7568654, 1.7648453, 1.7514305, 1.7502955, 1.7621318, 1.7482576, 1.7480074, 1.7460121, 1.7510842, 1.7402543, 1.7477183, 1.7464062, 1.744909, 1.7447115, 1.7359542, 1.7412723, 1.7357945, 1.7389122, 1.7300115, 1.7327453, 1.7274734, 1.7252312, 1.7304429, 1.7320056, 1.7215469, 1.7446226, 1.7207141, 1.7198144, 1.7249954, 1.7430832, 1.7223765, 1.71685, 1.7132517, 1.7154498, 1.71191, 1.7119867, 1.7186394, 1.7108244, 1.7061086, 1.7054784, 1.7007223, 1.7064105, 1.7053474, 1.6973101, 1.6965147, 1.6953299, 1.6957415, 1.7152199, 1.6979265, 1.6894026, 1.692243, 1.6926703, 1.6850768, 1.685294, 1.6973742, 1.6839557, 1.6863976, 1.6814829, 1.6856925, 1.6778208, 1.6927513, 1.6760489, 1.677357, 1.678319, 1.6808683, 1.676337, 1.6689193, 1.6673708, 1.6733942, 1.6673067, 1.6699256, 1.6813822, 1.6623482, 1.6666876, 1.6698958, 1.6666061, 1.6601737, 1.6593035, 1.6546575, 1.6607219, 1.6530267, 1.668317, 1.6555756, 1.6527544, 1.662818, 1.6536622, 1.6597534, 1.6538541, 1.6616213, 1.6518269, 1.6440923, 1.651304, 1.6460258, 1.6503263, 1.6495897, 1.6384863, 1.6494867, 1.6352997, 1.6384478, 1.6331743, 1.6363554, 1.6344123, 1.6304052, 1.6281803, 1.6360843, 1.631696, 1.6303139, 1.6246443, 1.6241837, 1.6229597, 1.6239017, 1.6283251, 1.6390222, 1.6312788, 1.655485, 1.6219329, 1.6234801, 1.6147307, 1.6126059, 1.6211972, 1.6130141, 1.6175709, 1.6112055, 1.6081119, 1.6050779, 1.6280574, 1.6060127, 1.6083047, 1.6032587, 1.6051728, 1.6059226, 1.6015092, 1.6067597, 1.6021956, 1.6075267, 1.600581, 1.5946944, 1.595591, 1.5947145, 1.5969572, 1.604459, 1.5946021, 1.5935651, 1.5969967, 1.5983806, 1.593572, 1.5821009, 1.5848541, 1.5809925, 1.5836123, 1.585037, 1.5834252, 1.5820496, 1.5769994, 1.6051275, 1.5756046, 1.5758581, 1.5764112, 1.5756378, 1.5723963, 1.5757588, 1.5809237, 1.5713621, 1.5781105, 1.5722973, 1.5745325, 1.5704997, 1.5684944, 1.5635394, 1.5650433, 1.5739512, 1.561965, 1.5625843, 1.5654138, 1.5628673, 1.558926, 1.5711972, 1.5548558, 1.5691445, 1.5572004, 1.5550032, 1.5553763, 1.5507587, 1.548572, 1.5532051, 1.5537082, 1.5599693, 1.5607797, 1.5529232, 1.5465122, 1.547558, 1.5454838, 1.5449854, 1.5490649, 1.5590627, 1.5447675, 1.5399786, 1.5435923, 1.538856, 1.5486841, 1.5448177, 1.5520295, 1.535034, 1.5372592, 1.5359721, 1.5328944, 1.5325091, 1.5322607, 1.5424709, 1.5299938, 1.5393736, 1.5306915, 1.5291743, 1.5307884, 1.5307766, 1.5330883, 1.5263274, 1.5332547, 1.5245899, 1.5274097, 1.5227334, 1.532431, 1.5183966, 1.5203393, 1.5181961, 1.5297362, 1.5178443, 1.5154196, 1.5142325, 1.5179988, 1.5089432, 1.5131392, 1.517771, 1.5121872, 1.5082116, 1.5106173, 1.512238, 1.5116068, 1.5051454]"
