,12
Score,2.482050895690918
History_Std,4.722484588623047
Mee,1.3016557693481445
Test_Score,3.336833953857422
Test_Mee,1.4913859367370605
Trained_Epochs,1000
Old_Best_Epochs,999
Old_History_Last,1.6148626804351807
Old_History_val_Last,1.9844653606414795
Old_History,"[42.427856, 40.82572, 37.704464, 36.54106, 35.20072, 34.022488, 33.20296, 32.553677, 32.024227, 31.554205, 31.123697, 30.704498, 30.282034, 29.846745, 29.392939, 28.90723, 28.390703, 27.839876, 27.261, 26.65843, 26.03398, 25.394312, 24.752983, 24.1146, 23.48256, 22.864534, 22.259573, 21.679256, 21.11999, 20.580362, 20.066074, 19.575624, 19.106964, 18.657019, 18.230146, 17.826128, 17.441887, 17.076862, 16.73041, 16.40409, 16.093086, 15.798821, 15.518499, 15.253724, 15.000901, 14.759948, 14.534422, 14.320739, 14.12114, 13.934851, 13.760775, 13.598469, 13.447551, 13.304163, 13.1707535, 13.045944, 12.930931, 12.821733, 12.718504, 12.621152, 12.530174, 12.441653, 12.358791, 12.280707, 12.205935, 12.134499, 12.064928, 11.9993925, 11.934518, 11.871203, 11.809146, 11.748293, 11.68781, 11.628225, 11.568567, 11.509655, 11.451555, 11.391366, 11.3312235, 11.272332, 11.211799, 11.151871, 11.092233, 11.033427, 10.97376, 10.915458, 10.856851, 10.801153, 10.745255, 10.690552, 10.6383915, 10.588368, 10.536002, 10.486255, 10.437267, 10.3907175, 10.344052, 10.299178, 10.255231, 10.210861, 10.167762, 10.123599, 10.081554, 10.0404625, 9.996361, 9.955741, 9.917008, 9.871966, 9.833221, 9.790325, 9.747964, 9.707688, 9.665193, 9.622296, 9.579334, 9.535233, 9.491525, 9.4472685, 9.402729, 9.359647, 9.313108, 9.269029, 9.220088, 9.175193, 9.1274805, 9.080532, 9.034323, 8.985699, 8.937564, 8.88962, 8.841835, 8.793887, 8.744043, 8.696777, 8.646295, 8.598237, 8.548722, 8.498776, 8.449896, 8.400045, 8.351128, 8.301156, 8.252907, 8.202545, 8.152646, 8.104638, 8.055908, 8.005114, 7.9565945, 7.9074383, 7.8584847, 7.808361, 7.759331, 7.710065, 7.659541, 7.6102605, 7.5602818, 7.510656, 7.4591722, 7.4105387, 7.3589892, 7.307457, 7.2565155, 7.2041554, 7.1530023, 7.100249, 7.048081, 6.996393, 6.9430113, 6.8894944, 6.8368406, 6.784585, 6.7336, 6.6785913, 6.6252894, 6.572797, 6.5205646, 6.4692, 6.4144177, 6.3642693, 6.311984, 6.261257, 6.2096567, 6.158224, 6.109211, 6.059358, 6.0125537, 5.9643764, 5.917252, 5.8730617, 5.8295946, 5.7910113, 5.7443004, 5.705747, 5.660761, 5.623911, 5.5813346, 5.5480843, 5.5070906, 5.473027, 5.4348197, 5.4043202, 5.365479, 5.3370795, 5.3035083, 5.27025, 5.2381735, 5.207623, 5.1789613, 5.1480403, 5.120266, 5.0907216, 5.065618, 5.036007, 5.008317, 4.985559, 4.9548283, 4.9283504, 4.908893, 4.881163, 4.856616, 4.8338337, 4.8167925, 4.7857847, 4.76847, 4.7418694, 4.7174845, 4.705368, 4.675959, 4.658557, 4.637718, 4.61429, 4.591876, 4.5772495, 4.5534863, 4.5353394, 4.516302, 4.4961386, 4.4789014, 4.4597445, 4.4433184, 4.433803, 4.4109, 4.3879776, 4.3728695, 4.358942, 4.339529, 4.331282, 4.303362, 4.2898297, 4.2719917, 4.258421, 4.2447467, 4.2236915, 4.212134, 4.1936574, 4.180795, 4.163706, 4.1478286, 4.134046, 4.1273236, 4.1056447, 4.092594, 4.0766273, 4.061564, 4.049878, 4.0345035, 4.0199585, 4.007459, 3.9935055, 3.9779985, 3.9677165, 3.9520922, 3.9383302, 3.9289792, 3.9114046, 3.8990972, 3.8906255, 3.871988, 3.8605216, 3.8494782, 3.8355386, 3.8237085, 3.8097706, 3.8007157, 3.795166, 3.777855, 3.7599545, 3.7476425, 3.7376173, 3.725948, 3.71403, 3.6998441, 3.6911972, 3.6799293, 3.6696029, 3.6542492, 3.6411848, 3.628615, 3.6205997, 3.6203356, 3.597719, 3.5831063, 3.5737715, 3.5616944, 3.5508626, 3.5395122, 3.52899, 3.5184708, 3.5091813, 3.4977744, 3.4864635, 3.4778402, 3.4656446, 3.451941, 3.4444702, 3.4343758, 3.4227905, 3.411093, 3.4035025, 3.394187, 3.3831065, 3.3737235, 3.3597364, 3.3497307, 3.3417256, 3.33209, 3.320333, 3.3104093, 3.3024032, 3.299571, 3.2824683, 3.2713923, 3.263072, 3.2522242, 3.2491415, 3.2353992, 3.2257829, 3.2177043, 3.2098243, 3.200733, 3.1899931, 3.1800277, 3.1692693, 3.162833, 3.1540678, 3.1450293, 3.1340833, 3.1285608, 3.1189249, 3.1100135, 3.1021764, 3.0910254, 3.0850968, 3.0795403, 3.067927, 3.05997, 3.0553012, 3.0447676, 3.0369391, 3.0296614, 3.0194392, 3.0138264, 3.0049915, 2.995351, 2.988368, 2.9804215, 2.9752939, 2.967375, 2.9579964, 2.954461, 2.9471416, 2.9368534, 2.9291663, 2.923815, 2.913819, 2.9085836, 2.9018764, 2.8945854, 2.889505, 2.8796797, 2.873338, 2.868934, 2.8599358, 2.853778, 2.844541, 2.8388193, 2.8343213, 2.8279216, 2.8244705, 2.8274057, 2.8087888, 2.7995236, 2.7941244, 2.786877, 2.780629, 2.7767286, 2.771353, 2.763136, 2.757599, 2.7527363, 2.7493863, 2.7457347, 2.7335343, 2.7304814, 2.7236412, 2.7173457, 2.7145715, 2.707329, 2.702555, 2.7055802, 2.6903455, 2.6840417, 2.678848, 2.6758144, 2.66736, 2.669306, 2.6604667, 2.6513484, 2.6476297, 2.6424549, 2.6423817, 2.6323652, 2.6278496, 2.6237535, 2.615622, 2.6178024, 2.6071143, 2.6087232, 2.6013434, 2.5919127, 2.5881562, 2.5824978, 2.577944, 2.5727143, 2.5715284, 2.5670552, 2.5643718, 2.5610008, 2.5510433, 2.5620692, 2.5403223, 2.53812, 2.5360239, 2.5264738, 2.5226605, 2.5186832, 2.5145397, 2.5097177, 2.5058553, 2.501958, 2.5011466, 2.49264, 2.4980025, 2.4846065, 2.4814122, 2.4767547, 2.4745085, 2.4688842, 2.470959, 2.469747, 2.4574568, 2.461593, 2.4510226, 2.4462206, 2.4436567, 2.4390192, 2.4352298, 2.4313464, 2.427326, 2.4216125, 2.4256816, 2.4149764, 2.4207048, 2.4086497, 2.4026005, 2.4033744, 2.398346, 2.393159, 2.3909965, 2.3857405, 2.3876717, 2.3811777, 2.3772752, 2.3714209, 2.3710392, 2.3645093, 2.3628736, 2.3605895, 2.357763, 2.3546774, 2.3524907, 2.3461413, 2.3458927, 2.3378158, 2.3350322, 2.3494775, 2.329421, 2.3297515, 2.3245695, 2.3194504, 2.317228, 2.3175871, 2.3105476, 2.3195329, 2.3040864, 2.3007467, 2.3029099, 2.295334, 2.2937558, 2.2898588, 2.2891476, 2.2834933, 2.2805245, 2.2809587, 2.2771955, 2.278151, 2.2685945, 2.2694168, 2.2625523, 2.261514, 2.2635837, 2.2583508, 2.250444, 2.2538645, 2.2475688, 2.2436934, 2.239998, 2.2390254, 2.2344146, 2.2336903, 2.2317598, 2.2267368, 2.2270417, 2.224921, 2.2197573, 2.2246952, 2.2173133, 2.2109284, 2.21296, 2.2087646, 2.2045126, 2.2017195, 2.2034261, 2.1958122, 2.19641, 2.193029, 2.1906993, 2.193653, 2.1852055, 2.182783, 2.1795764, 2.177015, 2.1772602, 2.1733334, 2.1727538, 2.168308, 2.164799, 2.1611626, 2.1606529, 2.1590166, 2.1592774, 2.1596968, 2.1519063, 2.1477716, 2.1475427, 2.146361, 2.1470768, 2.1441329, 2.1363573, 2.1349568, 2.1360228, 2.1313512, 2.1328547, 2.12933, 2.1268997, 2.1235013, 2.1187813, 2.1193986, 2.1155038, 2.115639, 2.11578, 2.1068962, 2.1074438, 2.104366, 2.1007445, 2.1001234, 2.0975876, 2.0969906, 2.0953639, 2.0917132, 2.0903203, 2.1010547, 2.0939727, 2.0828671, 2.0805438, 2.0804117, 2.076573, 2.0858047, 2.0787437, 2.0704956, 2.0691338, 2.0671024, 2.0650125, 2.0673718, 2.0615435, 2.0610363, 2.0583038, 2.0549417, 2.0548866, 2.0552564, 2.0490825, 2.0468547, 2.0472636, 2.0442803, 2.043868, 2.0456297, 2.042279, 2.0387928, 2.0355668, 2.0362542, 2.032618, 2.0297813, 2.0286214, 2.0348933, 2.022753, 2.0321891, 2.0196767, 2.019038, 2.0173247, 2.0225496, 2.014575, 2.0123298, 2.0101664, 2.0102592, 2.0062408, 2.011436, 2.0031796, 2.0094633, 2.006092, 2.0022826, 2.0072043, 1.9934536, 1.9934474, 1.993727, 1.99657, 1.988764, 1.992962, 1.9856055, 1.9885439, 1.9816296, 1.9802104, 1.9810541, 1.9758471, 1.975165, 1.9751416, 1.9734131, 1.9830127, 1.9686708, 1.9658401, 1.9713812, 1.9676172, 1.9736104, 1.9608442, 1.9686401, 1.9558252, 1.9586864, 1.9617493, 1.9542786, 1.9523975, 1.9499987, 1.9499911, 1.9462842, 1.9439832, 1.9483138, 1.9403898, 1.941803, 1.9392326, 1.9397871, 1.9378021, 1.9370475, 1.9388908, 1.9316971, 1.9295671, 1.9277287, 1.9273258, 1.9253093, 1.9240947, 1.921438, 1.921429, 1.9226953, 1.9216145, 1.9180461, 1.9186914, 1.9225391, 1.9156744, 1.910002, 1.9107383, 1.9076933, 1.9061139, 1.9086926, 1.9086182, 1.9020556, 1.9038996, 1.9014864, 1.8997195, 1.8978698, 1.8971082, 1.8950368, 1.8944995, 1.8928502, 1.8906575, 1.8930802, 1.8876806, 1.8893036, 1.8853756, 1.8855078, 1.8820187, 1.8813322, 1.8903993, 1.879438, 1.8785256, 1.8778841, 1.8798885, 1.8769186, 1.8741244, 1.8721116, 1.8699025, 1.8713924, 1.8681966, 1.8645034, 1.8643955, 1.867924, 1.8626652, 1.8596424, 1.8587997, 1.858955, 1.861295, 1.8579242, 1.8585205, 1.8527253, 1.8642291, 1.8502755, 1.851733, 1.8508548, 1.845614, 1.8488121, 1.8446374, 1.8419538, 1.8408402, 1.8391016, 1.8445573, 1.8421614, 1.8396161, 1.8374755, 1.8480043, 1.8361169, 1.8344055, 1.8294889, 1.8294278, 1.8300456, 1.8350763, 1.8264018, 1.8248953, 1.8251041, 1.8291199, 1.8264254, 1.82285, 1.8226273, 1.8223519, 1.8172473, 1.8190511, 1.814477, 1.8174692, 1.8131661, 1.821287, 1.8125961, 1.8122874, 1.8100808, 1.8067471, 1.8098755, 1.807967, 1.8031389, 1.8026923, 1.8026589, 1.800272, 1.8071021, 1.8074111, 1.7960839, 1.7967843, 1.7934135, 1.7975692, 1.7916927, 1.7917228, 1.791216, 1.8004708, 1.789173, 1.7894255, 1.7853339, 1.7849699, 1.8044479, 1.7861253, 1.7850889, 1.7809653, 1.7818912, 1.7823132, 1.7884963, 1.779488, 1.7751237, 1.7753485, 1.7741224, 1.77516, 1.7756364, 1.7797327, 1.7742546, 1.7783741, 1.7670101, 1.7712846, 1.7747298, 1.7664388, 1.7631242, 1.763906, 1.7653558, 1.7621179, 1.7611176, 1.7606429, 1.7579895, 1.7562797, 1.7577474, 1.7545134, 1.7575911, 1.7571759, 1.7525388, 1.7498788, 1.7497207, 1.7550207, 1.7510649, 1.7480584, 1.748467, 1.7448897, 1.7452569, 1.7457908, 1.7401074, 1.7392737, 1.7411177, 1.7375736, 1.7386206, 1.7366581, 1.7385372, 1.7398179, 1.7382709, 1.7384952, 1.7323997, 1.7348855, 1.730956, 1.7439445, 1.7282497, 1.7269263, 1.7348938, 1.7268461, 1.72465, 1.7234212, 1.7227628, 1.7256608, 1.7296798, 1.7299399, 1.720861, 1.7188842, 1.7220727, 1.7172875, 1.7155231, 1.7193246, 1.7166075, 1.7126623, 1.7177767, 1.7112315, 1.7248136, 1.7195812, 1.7090834, 1.7095944, 1.7070497, 1.7107072, 1.7085929, 1.7053455, 1.7032402, 1.7034338, 1.7057434, 1.7050396, 1.7034112, 1.7030387, 1.7026782, 1.7008116, 1.6954385, 1.694402, 1.7006713, 1.6954052, 1.6921479, 1.6928567, 1.6922702, 1.692379, 1.6933688, 1.6919745, 1.690808, 1.6936637, 1.6889527, 1.6860114, 1.6876173, 1.691182, 1.6902947, 1.6813713, 1.6804825, 1.6832601, 1.6862931, 1.6826335, 1.6787847, 1.6861333, 1.6830207, 1.6814003, 1.6757165, 1.6751941, 1.6755702, 1.6756399, 1.6734699, 1.6762019, 1.6696382, 1.670754, 1.668501, 1.6755288, 1.6713115, 1.6657192, 1.667549, 1.6777861, 1.6676699, 1.6654922, 1.6637051, 1.6724687, 1.6637784, 1.6593882, 1.6611928, 1.6573738, 1.6564574, 1.6581452, 1.661614, 1.6591561, 1.6605349, 1.6615012, 1.6608329, 1.6538256, 1.653446, 1.6651274, 1.6498153, 1.6480175, 1.6528484, 1.6552743, 1.6542099, 1.6484492, 1.649721, 1.6512871, 1.6448687, 1.6477517, 1.6415237, 1.6424628, 1.6417165, 1.6546291, 1.6420605, 1.6392552, 1.6436938, 1.6440371, 1.6510534, 1.6417277, 1.6371434, 1.6367164, 1.634199, 1.6348759, 1.6422654, 1.6305186, 1.6310421, 1.6373346, 1.6300973, 1.6313248, 1.6263494, 1.6285688, 1.6271873, 1.6253424, 1.6310472, 1.6284953, 1.6254436, 1.6336132, 1.6236253, 1.6228676, 1.6274189, 1.6211101, 1.6289562, 1.6258849, 1.620345, 1.6160359, 1.6227715, 1.6161231, 1.6238171, 1.6148627]"
