,1
Score,2.563537836074829
History_Std,5.584282398223877
Mee,1.3516767024993896
Test_Score,3.443917989730835
Test_Mee,1.5123368501663208
Trained_Epochs,1000
Old_Best_Epochs,998
Old_History_Last,1.4662843942642212
Old_History_val_Last,1.4800705909729004
Old_History,"[44.011505, 41.828087, 40.12391, 38.901608, 38.23048, 37.89826, 37.5706, 37.091057, 36.438747, 35.60279, 34.736805, 33.911945, 33.158676, 32.449913, 31.849558, 31.317274, 30.85344, 30.428532, 30.046736, 29.685751, 29.346767, 29.00597, 28.658745, 28.2978, 27.909176, 27.496449, 27.04684, 26.569473, 26.042336, 25.48221, 24.881891, 24.266087, 23.639296, 23.003094, 22.36934, 21.738197, 21.114191, 20.508936, 19.927958, 19.370203, 18.825878, 18.310633, 17.825882, 17.369728, 16.926252, 16.513103, 16.126879, 15.752834, 15.405102, 15.080716, 14.774486, 14.485901, 14.210688, 13.954284, 13.709266, 13.4765215, 13.260163, 13.051135, 12.855244, 12.661329, 12.4794445, 12.307793, 12.139596, 11.978615, 11.821219, 11.6672945, 11.523724, 11.38395, 11.249866, 11.118923, 10.989579, 10.866076, 10.747394, 10.630449, 10.519322, 10.408161, 10.29852, 10.193122, 10.0915575, 9.994547, 9.897995, 9.802806, 9.704255, 9.616335, 9.525585, 9.435957, 9.348511, 9.263655, 9.179848, 9.098747, 9.018473, 8.943278, 8.864162, 8.7941675, 8.7188015, 8.647046, 8.578662, 8.510774, 8.443861, 8.378413, 8.317832, 8.250801, 8.19015, 8.129371, 8.076503, 8.017448, 7.9535275, 7.898264, 7.8418508, 7.7867007, 7.7293577, 7.6763053, 7.6181555, 7.5647664, 7.5120716, 7.4593277, 7.411256, 7.354829, 7.3017793, 7.250352, 7.1961994, 7.1455245, 7.0938168, 7.041847, 6.991196, 6.940646, 6.8881993, 6.838364, 6.7891054, 6.742327, 6.69216, 6.645441, 6.5983243, 6.5482125, 6.5029216, 6.454988, 6.409915, 6.3647985, 6.3207183, 6.278961, 6.235245, 6.19272, 6.149453, 6.109685, 6.0648184, 6.0249033, 5.9823275, 5.9415607, 5.9021626, 5.8645363, 5.8228264, 5.7849, 5.7475133, 5.7093697, 5.6743884, 5.6413703, 5.6033177, 5.5686955, 5.531329, 5.497388, 5.4629755, 5.430247, 5.404304, 5.367002, 5.335524, 5.3043737, 5.2790756, 5.2435813, 5.213877, 5.1876464, 5.1574235, 5.130331, 5.1038647, 5.0789948, 5.0528593, 5.025765, 5.0018787, 4.976774, 4.9524493, 4.9296722, 4.9098353, 4.8829465, 4.8621, 4.8382955, 4.815453, 4.794005, 4.770263, 4.749818, 4.7322903, 4.711784, 4.690664, 4.6730824, 4.6587734, 4.635759, 4.616865, 4.5981307, 4.588668, 4.5677967, 4.54569, 4.5287204, 4.513888, 4.4961076, 4.4793897, 4.461769, 4.4469647, 4.42941, 4.4131765, 4.3979325, 4.3836546, 4.3671126, 4.353556, 4.3385344, 4.3217983, 4.305896, 4.2895136, 4.2784233, 4.261238, 4.246843, 4.2326317, 4.217725, 4.2052636, 4.192249, 4.1837993, 4.171351, 4.153452, 4.133262, 4.1198072, 4.109103, 4.0906224, 4.0789733, 4.064688, 4.0569015, 4.0368104, 4.0245748, 4.0172825, 4.0014486, 3.9907699, 3.977317, 3.959785, 3.9527326, 3.939757, 3.9205346, 3.918366, 3.9023807, 3.8856547, 3.8708336, 3.8678253, 3.8492503, 3.8428476, 3.825237, 3.8105516, 3.7991924, 3.7869976, 3.7761967, 3.7653904, 3.7524605, 3.7526677, 3.7321963, 3.7218692, 3.7100832, 3.7037854, 3.684124, 3.6739652, 3.66238, 3.6509943, 3.6393354, 3.6338704, 3.6261115, 3.6143293, 3.5967064, 3.5898051, 3.577838, 3.5674438, 3.5549073, 3.5454333, 3.5397148, 3.53518, 3.5160835, 3.5047908, 3.495723, 3.4864302, 3.472734, 3.4625828, 3.4518545, 3.4453924, 3.4323597, 3.4226816, 3.4161947, 3.4046087, 3.3956058, 3.384039, 3.3730752, 3.361181, 3.3550465, 3.3459969, 3.3353534, 3.325366, 3.3179667, 3.3073778, 3.2968307, 3.28783, 3.2822452, 3.274934, 3.2613935, 3.2477672, 3.2430084, 3.2350004, 3.2238193, 3.2153172, 3.2060463, 3.199776, 3.1919227, 3.1802006, 3.1735804, 3.1593738, 3.1522002, 3.152999, 3.1342738, 3.1270638, 3.1195765, 3.110143, 3.0990386, 3.0955224, 3.0838468, 3.07519, 3.0678225, 3.0581532, 3.054904, 3.0449145, 3.0372558, 3.030123, 3.0217745, 3.0124044, 3.0058134, 2.992888, 2.9838204, 2.9737144, 2.969148, 2.9633036, 2.9532921, 2.9464633, 2.9379916, 2.928078, 2.9212482, 2.9136813, 2.9085686, 2.9050713, 2.901127, 2.8863244, 2.8834066, 2.8686714, 2.859763, 2.860546, 2.8463025, 2.8363595, 2.8367944, 2.8267171, 2.8198009, 2.80987, 2.8119078, 2.8020847, 2.8003085, 2.7877655, 2.777935, 2.7709126, 2.7612066, 2.7573638, 2.7583373, 2.744675, 2.7425408, 2.733849, 2.727772, 2.716755, 2.7138019, 2.7100947, 2.6979408, 2.6901412, 2.684932, 2.6847603, 2.6730428, 2.6660109, 2.6589105, 2.656296, 2.6481462, 2.642052, 2.636319, 2.6336484, 2.6263766, 2.6215696, 2.6109278, 2.6071405, 2.5987027, 2.6003115, 2.5902214, 2.5856276, 2.5763233, 2.5708258, 2.5664861, 2.559235, 2.5602992, 2.5537815, 2.5417798, 2.5346603, 2.532377, 2.5262957, 2.5278635, 2.521816, 2.514991, 2.5068204, 2.503839, 2.4955218, 2.4958956, 2.4893596, 2.48374, 2.4729216, 2.470971, 2.4651303, 2.4610188, 2.4562447, 2.4669538, 2.4477935, 2.4501414, 2.439992, 2.4374306, 2.429119, 2.422214, 2.4194167, 2.4165633, 2.4117763, 2.4136038, 2.4004252, 2.394113, 2.3888764, 2.398193, 2.3844893, 2.379807, 2.3734446, 2.3832643, 2.3742216, 2.3576665, 2.3549337, 2.350334, 2.3452477, 2.3470478, 2.3478553, 2.3366964, 2.3292468, 2.3274207, 2.3223128, 2.3235676, 2.3143303, 2.316793, 2.3093233, 2.3030071, 2.297135, 2.2982123, 2.2909951, 2.2880888, 2.285404, 2.2800531, 2.2784345, 2.2761505, 2.271576, 2.266869, 2.263512, 2.2587569, 2.255083, 2.250707, 2.2507267, 2.2410817, 2.2426758, 2.2432892, 2.2309434, 2.2246504, 2.2232578, 2.2170866, 2.2202492, 2.2141268, 2.2155619, 2.2078693, 2.2014663, 2.2026324, 2.1957984, 2.1944895, 2.1885448, 2.1901953, 2.186582, 2.1782467, 2.1739802, 2.172446, 2.1689966, 2.1635199, 2.1635876, 2.1591194, 2.1597497, 2.151595, 2.1516204, 2.145588, 2.1424181, 2.1438596, 2.1395373, 2.1338248, 2.1315668, 2.1271412, 2.1256065, 2.126835, 2.1180456, 2.1134274, 2.1106873, 2.1135676, 2.1060112, 2.1043844, 2.111224, 2.098299, 2.1046739, 2.0979471, 2.089904, 2.0912764, 2.0822814, 2.0816686, 2.080967, 2.0784614, 2.0793588, 2.0696309, 2.0676763, 2.0635924, 2.0629537, 2.058208, 2.0547173, 2.0548131, 2.0580556, 2.047488, 2.0565782, 2.0434997, 2.0455406, 2.04258, 2.0345438, 2.0332577, 2.029334, 2.0333726, 2.024959, 2.0295162, 2.0213947, 2.025113, 2.0197446, 2.0125182, 2.0085459, 2.013486, 2.0059896, 2.0000265, 2.0031266, 2.000621, 1.9936103, 1.9967824, 1.9884049, 1.9863281, 1.9869729, 1.9871161, 1.977676, 1.9757093, 1.9738835, 1.9748111, 1.9718285, 1.9652722, 1.9638108, 1.9639101, 1.9617319, 1.9600407, 1.9583907, 1.9530717, 1.951237, 1.9575958, 1.9530554, 1.9588356, 1.9440016, 1.943568, 1.9403898, 1.9373142, 1.9383659, 1.9331481, 1.9376864, 1.9334155, 1.9246664, 1.922228, 1.921679, 1.9228587, 1.9182569, 1.9155926, 1.9158894, 1.9122963, 1.9090981, 1.9060694, 1.9145005, 1.9013282, 1.9023527, 1.899744, 1.8969319, 1.90045, 1.9074712, 1.8940954, 1.8872582, 1.8876996, 1.895775, 1.8843226, 1.8807384, 1.8915057, 1.8763978, 1.878271, 1.8762437, 1.8711872, 1.8700311, 1.8647348, 1.8642266, 1.8666749, 1.864773, 1.8620298, 1.8640083, 1.8561563, 1.8546902, 1.8561357, 1.856915, 1.8486788, 1.8509508, 1.8527199, 1.8429403, 1.8408875, 1.8411572, 1.8410012, 1.8408611, 1.8405436, 1.8327936, 1.8398429, 1.8389117, 1.8363965, 1.825725, 1.8261784, 1.826222, 1.8215477, 1.8203125, 1.821453, 1.8217624, 1.8150194, 1.8151387, 1.8196429, 1.811851, 1.8133192, 1.8080453, 1.8086094, 1.8168215, 1.8067329, 1.7992142, 1.7987148, 1.7974461, 1.8002206, 1.7954655, 1.7960552, 1.7980298, 1.7898407, 1.7958217, 1.793524, 1.7810998, 1.7810124, 1.7817813, 1.7810072, 1.7792181, 1.782397, 1.7770313, 1.7814351, 1.7802379, 1.7709552, 1.7695558, 1.7692733, 1.7726119, 1.7686669, 1.7622676, 1.763635, 1.7667631, 1.7599893, 1.7584711, 1.7615333, 1.7565346, 1.7533185, 1.7504972, 1.7502253, 1.752915, 1.7455723, 1.7452592, 1.7454046, 1.7528111, 1.7420615, 1.7388767, 1.7397357, 1.7396693, 1.7349142, 1.7353773, 1.738944, 1.733554, 1.7298894, 1.7284851, 1.7315919, 1.728582, 1.7266676, 1.7267027, 1.7266226, 1.7194294, 1.7194647, 1.7190566, 1.7226418, 1.7251778, 1.718883, 1.7113307, 1.7220334, 1.7132852, 1.7096819, 1.7149734, 1.7213002, 1.7043854, 1.7104368, 1.7098486, 1.701127, 1.7108551, 1.6983627, 1.7021734, 1.6971102, 1.6946098, 1.6973441, 1.6938322, 1.6935569, 1.6923496, 1.6961831, 1.6857698, 1.6869171, 1.6853008, 1.685441, 1.6865897, 1.687835, 1.6827195, 1.6787766, 1.6802614, 1.6843219, 1.6859282, 1.6753223, 1.6831411, 1.6850165, 1.6747438, 1.6701164, 1.6709468, 1.669433, 1.6690899, 1.6878713, 1.66729, 1.6703027, 1.6677082, 1.6633526, 1.6665128, 1.6723776, 1.6579759, 1.6541659, 1.662059, 1.6557479, 1.6545953, 1.6520736, 1.6523268, 1.6532874, 1.6560948, 1.6582296, 1.6472847, 1.6463498, 1.6459202, 1.6602143, 1.6434064, 1.6431637, 1.6444795, 1.6447818, 1.6400335, 1.6388278, 1.6413132, 1.639953, 1.6344978, 1.6338944, 1.6460057, 1.632739, 1.6322362, 1.6461275, 1.6342578, 1.6279364, 1.6276169, 1.6275858, 1.6243459, 1.626731, 1.6298462, 1.6255751, 1.6277891, 1.6259964, 1.621437, 1.6225238, 1.6193863, 1.6182737, 1.6164826, 1.6188709, 1.6188347, 1.6157433, 1.6107835, 1.6197621, 1.6088172, 1.6099828, 1.6088796, 1.6080616, 1.6052656, 1.6090776, 1.6017234, 1.6061928, 1.6062003, 1.6004069, 1.602887, 1.6044337, 1.5992366, 1.6180921, 1.597254, 1.598264, 1.5992438, 1.5971081, 1.6004578, 1.6000377, 1.590224, 1.5931821, 1.5889752, 1.5949731, 1.5874752, 1.5846815, 1.590326, 1.5893266, 1.5843978, 1.5851487, 1.5889446, 1.5813925, 1.5848355, 1.5792319, 1.5813897, 1.5810541, 1.5802946, 1.5788336, 1.5840043, 1.5765905, 1.5779032, 1.5787537, 1.5767552, 1.5741385, 1.5713354, 1.5730785, 1.5696412, 1.5737125, 1.568287, 1.5754871, 1.5678695, 1.5671972, 1.5676311, 1.5694716, 1.5646414, 1.5665022, 1.5653446, 1.5776353, 1.5574564, 1.5581443, 1.556583, 1.5598366, 1.5651773, 1.5590347, 1.5535171, 1.5538449, 1.5532974, 1.5573055, 1.5591186, 1.5494874, 1.553595, 1.5528593, 1.554686, 1.5467302, 1.5640765, 1.5488136, 1.5439029, 1.5444762, 1.5485358, 1.5473114, 1.5438259, 1.5435412, 1.5403199, 1.5411282, 1.542073, 1.5456103, 1.5384322, 1.5401564, 1.5479344, 1.541178, 1.5341632, 1.5339268, 1.532463, 1.5328529, 1.5369717, 1.5336528, 1.5360847, 1.5311438, 1.5377665, 1.5294559, 1.5439028, 1.5264469, 1.5273572, 1.5283234, 1.5257298, 1.5292482, 1.5227138, 1.5252167, 1.532177, 1.5229315, 1.5228579, 1.5274248, 1.5190954, 1.5168687, 1.51932, 1.5191128, 1.52283, 1.5245309, 1.52952, 1.5143316, 1.5160521, 1.5232016, 1.5142728, 1.5177778, 1.5126684, 1.5122758, 1.5176837, 1.5130454, 1.5101721, 1.510328, 1.5081681, 1.5065372, 1.5042491, 1.5041246, 1.5059402, 1.5049349, 1.5020481, 1.5004755, 1.5030595, 1.510434, 1.5031016, 1.4994057, 1.4997422, 1.5016954, 1.4987628, 1.5001652, 1.4951993, 1.4955199, 1.5032523, 1.4982744, 1.4961326, 1.4931403, 1.496731, 1.5006541, 1.4925429, 1.4960868, 1.4922996, 1.4908044, 1.5007184, 1.4981086, 1.4869369, 1.4938823, 1.4903448, 1.4941343, 1.4879491, 1.4892641, 1.4872766, 1.4860585, 1.4932872, 1.484148, 1.486053, 1.4829477, 1.4920225, 1.4843186, 1.4946504, 1.5017807, 1.4779568, 1.4788513, 1.4755658, 1.4800488, 1.487396, 1.476915, 1.4778663, 1.4805262, 1.4737979, 1.4766271, 1.4744498, 1.4756248, 1.478478, 1.4743991, 1.4718841, 1.4721735, 1.4686154, 1.4715047, 1.4675083, 1.4662844]"
