,4
Score,1.6908655166625977
History_Std,4.078268527984619
Mee,1.067018747329712
Test_Score,3.0553624629974365
Test_Mee,1.3236843347549438
Trained_Epochs,848
Old_Best_Epochs,797
Old_History_Last,1.162802815437317
Old_History_val_Last,1.202711582183838
Old_History,"[43.398495, 41.090305, 37.692837, 35.279274, 33.108982, 31.069195, 28.923304, 26.798576, 25.297878, 24.060158, 22.956104, 21.947884, 21.032684, 20.179483, 19.388842, 18.617802, 17.826363, 17.13882, 16.56228, 16.045214, 15.571791, 15.148931, 14.74968, 14.3772745, 14.033841, 13.710546, 13.411531, 13.12696, 12.853549, 12.587633, 12.321215, 12.041338, 11.73188, 11.381678, 11.032248, 10.69032, 10.368785, 10.07843, 9.811917, 9.575909, 9.356956, 9.156056, 8.973408, 8.803552, 8.637795, 8.483262, 8.337296, 8.198852, 8.065859, 7.937804, 7.8120584, 7.693925, 7.5804253, 7.466939, 7.3573627, 7.2489886, 7.148277, 7.047509, 6.947059, 6.8537993, 6.7602434, 6.6695523, 6.579398, 6.4850383, 6.4055076, 6.314555, 6.2223105, 6.1366816, 6.050609, 5.9586086, 5.8705854, 5.7811737, 5.691514, 5.5980625, 5.503239, 5.4109025, 5.3221536, 5.2327952, 5.1456823, 5.068094, 4.995622, 4.9216475, 4.8505793, 4.786712, 4.7260246, 4.6684465, 4.6088486, 4.5545793, 4.504118, 4.4539433, 4.4032745, 4.3539314, 4.305536, 4.265011, 4.2253294, 4.1815305, 4.137835, 4.0990353, 4.064634, 4.0276937, 3.9879777, 3.9528153, 3.9176896, 3.8850691, 3.8530152, 3.8204958, 3.78915, 3.7595177, 3.733437, 3.6997225, 3.6731873, 3.6453023, 3.6186852, 3.589663, 3.5643075, 3.539429, 3.5115864, 3.4890366, 3.4635437, 3.4420063, 3.4219513, 3.394023, 3.3715124, 3.3647292, 3.3336449, 3.3089228, 3.2972732, 3.277006, 3.2771828, 3.2324266, 3.2132576, 3.1869826, 3.167287, 3.1495237, 3.1289105, 3.119797, 3.0949655, 3.0755258, 3.057223, 3.0406387, 3.0319316, 3.0080914, 2.996635, 2.9798105, 2.9560456, 2.9403672, 2.923591, 2.9330385, 2.891174, 2.87729, 2.8599315, 2.842057, 2.8336, 2.823873, 2.8104732, 2.802656, 2.7789738, 2.7622511, 2.7505512, 2.7219489, 2.71114, 2.7005172, 2.6838188, 2.6639025, 2.6538672, 2.646412, 2.619722, 2.6079545, 2.5935163, 2.6012, 2.5668454, 2.5552812, 2.5516589, 2.529581, 2.5116212, 2.5011756, 2.4864595, 2.4725473, 2.471989, 2.4508524, 2.44473, 2.4314818, 2.4125, 2.401964, 2.3971777, 2.384674, 2.3726432, 2.3594391, 2.3537002, 2.3370636, 2.323775, 2.3316987, 2.3071277, 2.3032634, 2.292267, 2.281127, 2.273575, 2.2582743, 2.2538564, 2.243242, 2.232727, 2.2355888, 2.2264333, 2.2101552, 2.2002723, 2.1979542, 2.2121897, 2.1859682, 2.1693904, 2.1662567, 2.158236, 2.160217, 2.1489198, 2.1530285, 2.1337614, 2.1287017, 2.1176138, 2.1250396, 2.1049333, 2.0986693, 2.09455, 2.084437, 2.085411, 2.0730796, 2.0739555, 2.0620232, 2.0598297, 2.0650167, 2.0453594, 2.0452263, 2.0386062, 2.0319448, 2.0261273, 2.0203087, 2.0128798, 2.0090926, 2.0117593, 2.0096083, 2.0008018, 1.9916413, 1.9856082, 1.9799222, 1.9796546, 1.9702016, 1.9680263, 1.9620639, 1.9578604, 1.9527113, 1.9526706, 1.952378, 1.9418588, 1.9350339, 1.9436163, 1.9358925, 1.9261374, 1.9346622, 1.9247912, 1.9083393, 1.9251711, 1.9189835, 1.8989861, 1.8971264, 1.8971477, 1.8902855, 1.8836125, 1.8850566, 1.8809693, 1.8834192, 1.8723099, 1.8671628, 1.8617778, 1.8763348, 1.8624762, 1.8572797, 1.8570954, 1.8474249, 1.8394077, 1.8431041, 1.8317331, 1.8323408, 1.8302273, 1.8303283, 1.819726, 1.8175218, 1.8171558, 1.8141172, 1.8104737, 1.8117, 1.8089663, 1.8102186, 1.7976176, 1.7926995, 1.7939609, 1.7856365, 1.7863911, 1.7839863, 1.7764688, 1.7780335, 1.7845261, 1.7826812, 1.7774343, 1.7616305, 1.7596666, 1.7801286, 1.7554926, 1.7583226, 1.7475169, 1.7490613, 1.7625594, 1.7461314, 1.7365402, 1.7555385, 1.7642182, 1.7354077, 1.7273009, 1.7250336, 1.7220634, 1.7180406, 1.7152449, 1.7167733, 1.7191308, 1.7115527, 1.7042199, 1.7153772, 1.6989397, 1.7053517, 1.7045599, 1.6930666, 1.6921091, 1.6850002, 1.6853586, 1.6839414, 1.6873673, 1.6811732, 1.6763328, 1.6835068, 1.686694, 1.67231, 1.6669126, 1.6651769, 1.6808764, 1.6595135, 1.6584501, 1.6693954, 1.661535, 1.6492921, 1.6600602, 1.6503906, 1.6449175, 1.6440597, 1.6449307, 1.6388676, 1.6485171, 1.652384, 1.6335418, 1.627866, 1.6320382, 1.6417167, 1.6463509, 1.6266149, 1.6178837, 1.6233137, 1.615966, 1.6228848, 1.6186266, 1.6146765, 1.6078085, 1.6079229, 1.6048087, 1.6045772, 1.6041355, 1.5987507, 1.6029315, 1.6097336, 1.5956602, 1.6026087, 1.5942951, 1.5978196, 1.5950973, 1.5831642, 1.5977868, 1.580818, 1.5761554, 1.5832119, 1.5880847, 1.5795335, 1.5918114, 1.5731945, 1.5688754, 1.5652287, 1.5721143, 1.5669631, 1.5596199, 1.5749015, 1.5717763, 1.5588745, 1.5556746, 1.557145, 1.550713, 1.5515472, 1.5598037, 1.5475323, 1.5468414, 1.5513096, 1.5403608, 1.5596137, 1.5401375, 1.5375894, 1.5378478, 1.5373051, 1.5420223, 1.5319009, 1.537071, 1.5333377, 1.5314789, 1.5335138, 1.5216659, 1.5235214, 1.5518947, 1.519232, 1.5139741, 1.5270474, 1.5325475, 1.5201112, 1.5148121, 1.5122632, 1.5191343, 1.5041285, 1.532495, 1.509126, 1.5019809, 1.50774, 1.5064313, 1.4958589, 1.5021836, 1.520789, 1.4909195, 1.4961721, 1.4931201, 1.4915226, 1.4855814, 1.4885591, 1.4814539, 1.4968828, 1.482533, 1.4778454, 1.4773936, 1.4763069, 1.4732263, 1.4793558, 1.4747169, 1.4733487, 1.4699467, 1.4739366, 1.4897376, 1.4699677, 1.4668756, 1.4678668, 1.4631962, 1.4627352, 1.4575924, 1.4621469, 1.476603, 1.4585537, 1.4663888, 1.4617573, 1.4600747, 1.4604726, 1.451142, 1.4508178, 1.4536749, 1.4564167, 1.4456867, 1.4437541, 1.4500767, 1.4571551, 1.4430027, 1.4559495, 1.4430931, 1.4358428, 1.4337566, 1.4413674, 1.4538616, 1.4448489, 1.428793, 1.4354601, 1.4290166, 1.4501569, 1.4251722, 1.4269392, 1.4330255, 1.4199011, 1.4273539, 1.4632809, 1.4266286, 1.4289412, 1.4354825, 1.4174086, 1.4129423, 1.4189899, 1.4273518, 1.4220444, 1.4210813, 1.4384623, 1.414615, 1.4162762, 1.4144174, 1.4255, 1.4030086, 1.4025855, 1.3999771, 1.4026538, 1.3995079, 1.3973902, 1.3988516, 1.4104086, 1.4070947, 1.4031649, 1.3907341, 1.4018874, 1.391596, 1.3890575, 1.3874671, 1.3888584, 1.3931932, 1.3958097, 1.3872671, 1.3784167, 1.3810842, 1.3902774, 1.3884007, 1.3748755, 1.3804704, 1.3918054, 1.3762918, 1.3822705, 1.3723435, 1.3870583, 1.3729727, 1.3713217, 1.3800051, 1.363588, 1.3967459, 1.3691376, 1.3680339, 1.3616334, 1.3584896, 1.3715048, 1.359141, 1.3606255, 1.3560892, 1.3558733, 1.365656, 1.3664382, 1.3541108, 1.3511878, 1.3555185, 1.3507984, 1.34721, 1.3638942, 1.3632337, 1.3524351, 1.3551822, 1.3453925, 1.3499875, 1.3391662, 1.3435633, 1.3423414, 1.3379346, 1.3638731, 1.3431203, 1.3461787, 1.3337018, 1.335101, 1.3378286, 1.3313754, 1.3301488, 1.3342153, 1.3264121, 1.3299338, 1.34152, 1.3256868, 1.3270402, 1.3228408, 1.3239425, 1.331458, 1.331479, 1.325399, 1.3234913, 1.333709, 1.3266551, 1.3249825, 1.3340831, 1.3211868, 1.3127576, 1.3146393, 1.3176543, 1.3125355, 1.3108294, 1.3192105, 1.3201166, 1.3341414, 1.3146111, 1.3098257, 1.3111435, 1.307952, 1.302709, 1.3040355, 1.3170124, 1.3015184, 1.3325002, 1.3088937, 1.2954512, 1.307686, 1.3235347, 1.2956548, 1.3057117, 1.2981756, 1.2904, 1.2896411, 1.2887951, 1.3296754, 1.2878078, 1.2971328, 1.2897186, 1.2909039, 1.3040843, 1.3036745, 1.2870096, 1.2814987, 1.2845849, 1.2799308, 1.2812511, 1.2863166, 1.2901134, 1.278448, 1.2741114, 1.2820275, 1.2753268, 1.2981623, 1.2949834, 1.2717794, 1.2703716, 1.2691574, 1.2690127, 1.287453, 1.2718887, 1.2837751, 1.2901913, 1.2772329, 1.2621846, 1.2678103, 1.2603376, 1.2641203, 1.261366, 1.2654458, 1.2743987, 1.2609607, 1.257478, 1.2630084, 1.2587742, 1.2581573, 1.2507517, 1.2498004, 1.2765275, 1.2550595, 1.2560122, 1.2552209, 1.2473533, 1.24966, 1.2512808, 1.2485033, 1.2595767, 1.251788, 1.2463757, 1.2450868, 1.2453, 1.2391776, 1.2415951, 1.243658, 1.2383633, 1.2404187, 1.2429588, 1.2389994, 1.2450902, 1.2441198, 1.2411737, 1.231781, 1.2316482, 1.2354463, 1.2312055, 1.2291054, 1.234969, 1.2337842, 1.2268338, 1.227486, 1.2274066, 1.2278748, 1.2635224, 1.2257899, 1.2213302, 1.2229804, 1.235994, 1.2306749, 1.2364364, 1.2210891, 1.22273, 1.2274824, 1.2369075, 1.2135202, 1.2178563, 1.2228535, 1.2180753, 1.2206103, 1.2156442, 1.2146385, 1.2098694, 1.2136189, 1.2117662, 1.2262305, 1.2190727, 1.2074811, 1.2080783, 1.2129979, 1.210802, 1.2093831, 1.2251369, 1.2204623, 1.2111083, 1.2212625, 1.1990088, 1.1981698, 1.1995081, 1.2025197, 1.2007604, 1.1977822, 1.1964554, 1.2079649, 1.1999084, 1.2230636, 1.2154248, 1.1953434, 1.1941, 1.1915349, 1.1927269, 1.1928214, 1.1885163, 1.1939012, 1.1932445, 1.1958476, 1.1902839, 1.1876017, 1.1858723, 1.189017, 1.2048639, 1.1909587, 1.1860608, 1.1826428, 1.185815, 1.182519, 1.1790498, 1.1805826, 1.1987776, 1.1748171, 1.184374, 1.1730287, 1.1859349, 1.1875501, 1.1792068, 1.1825724, 1.1922436, 1.1977713, 1.1899575, 1.1730866, 1.1702471, 1.1682986, 1.1720691, 1.1703808, 1.1738012, 1.1685325, 1.1644051, 1.211001, 1.1808442, 1.1711982, 1.1628028, 1.1663548, 1.1634575, 1.1649584]"
